Crop,Season,State,Area,Production,Annual_Rainfall,Fertilizer,Pesticide,Yield
Maize,Winter,Tangail,70900.0,145400,1187.2,7502328.0,11889.0,2.0507757404795486
Maize,Autumn,Tongi,124673.0,270738,696.3,16106137.25,34635.55,2.1715848660094808
Maize,Monsoon,Sirajganj,93820.0,69708,1350.0,8581836.6,21393.2,0.7429972287358773
Maize,Winter,Jamalpur,205.0,427,2110.8,-967628.45,-2932.35,2.0829268292682928
Maize,Winter,Gazipur,8270.0,10280,1284.3,-122304.90000000002,-767.0999999999999,1.2430471584038694
Maize,Monsoon,Barisal,71753.0,207252,1450.1,7604619.76,12068.13,2.8884088470168496
Maize,Summer,Kushtia,66929.0,125558,565.3,8256869.25,17425.15,1.8759879872700922
Maize,Winter,Rangpur,3850.0,8000,1560.5,-2360476.5,-8076.0,2.0779220779220777
Maize,Monsoon,Rajshahi,17209.0,26167,2795.9,1681506.38,-74.4699999999998,1.5205415770817596
Maize,Winter,Barisal,117678.0,903874,1630.0,17527224.32,41717.64,7.680908920953789
Maize,Monsoon,Cox's Bazar,390692.0,1893085,831.7,66105257.92,141556.04,4.845466505584962
Maize,Autumn,Tongi,106524.0,230750,956.5999999999999,15080863.04,32152.92,2.1661785137621568
Maize,Monsoon,Natore,25472.0,38284,1164.7,2267069.4400000004,2405.76,1.5029836683417086
Maize,Monsoon,Rangamati,317324.0,471210,467.1,32677596.119999997,82677.48,1.4849491371594963
Maize,Winter,Kushtia,10620.0,23341,-3.2999999999999545,-1322995.8,-5495.4,2.197834274952919
Maize,Monsoon,Pabna,12485.0,17757,2052.8,1144423.6,1619.4499999999998,1.4222667200640768
Maize,Monsoon,Dinajpur,302790.0,469550,414.79999999999995,45671257.6,109060.2,1.5507447405792794
Maize,Summer,Chittagong,19621.0,67607,1219.1,2182526.2,3867.3500000000004,3.4456449722236377
Maize,Monsoon,Rangpur,19720.0,44380,929.0999999999999,1113985.2000000002,507.60000000000036,2.2505070993914806
Maize,Autumn,Barisal,43701.0,117402,1539.9,4314357.49,5799.27,2.686483146838745
Maize,Autumn,Gazipur,49126.0,113342,1435.9,6968237.2,14194.099999999999,2.3071693197085046
Maize,Winter,Chittagong,93618.0,317479,1219.1,14184839.6,29766.3,3.391217500907945
Maize,Autumn,Gazipur,51349.0,63331,1296.6,3886884.33,12918.19,1.2333443689263666
Maize,Winter,Jamalpur,205.0,427,2110.8,-967628.45,-2932.35,2.0829268292682928
Maize,Monsoon,Rangpur,19720.0,44380,729.0999999999999,113985.20000000019,-2492.3999999999996,2.2505070993914806
Maize,Winter,Satkhira,1600.0,2880,1168.6,-1808128.0,-5664.0,1.8
Maize,Monsoon,Kushtia,907927.0,1473111,674.4,88131193.59,233061.02,1.6224993859638495
Maize,Monsoon,Jessore,505358.0,1238622,581.8,53750485.72,103125.18,2.4509793057594815
Maize,Summer,Gazipur,1916.0,4497,1516.9,-755307.64,-2578.48,2.3470772442588728
Maize,Monsoon,Jessore,314900.0,1019800,848.3,30112120.0,88321.0,3.238488409018736
Maize,Winter,Tangail,333739.0,904932,529.5,49543868.16,117820.82,2.711496109235061
Maize,Monsoon,Noakhali,165.0,132,384.5,-1983698.0,-5952.15,0.8
Maize,Monsoon,Rangpur,19720.0,44380,1129.1,2113985.2,3507.6000000000004,2.2505070993914806
Maize,Autumn,Barisal,56185.0,151542,1630.0,7845766.4,18350.3,2.697196760701255
Maize,Monsoon,Cox's Bazar,390692.0,1893085,631.7,65105257.92,138556.04,4.845466505584962
Maize,Monsoon,Rangpur,2960.0,8450,1235.7,-605136.0,-2526.4,2.85472972972973
Maize,Winter,Tangail,101400.0,267200,802.4,14800148.0,14238.0,2.6351084812623276
Maize,Autumn,Mymensingh,234920.0,401472,689.3,35605234.4,36936.4,1.7089732674953175
Maize,Monsoon,Kushtia,755265.0,836410,264.0,69500937.55,182816.25,1.107439110775688
Maize,Monsoon,Kaptai,35637.0,48328,2138.6,2782154.81,6621.99,1.3561186407385581
Maize,Monsoon,Jessore,497803.0,1566921,744.6,70205741.12,41802.27,3.147672874611041
Maize,Monsoon,Kaptai,47018.0,68978,1842.9,5793630.82,9694.86,1.4670551703602877
Maize,Winter,Kushtia,13788.0,41388,52.10000000000002,-829217.2799999998,-3760.5600000000004,3.001740644038294
Maize,Monsoon,Noakhali,20.0,102,278.5,-1996756.0,-5993.0,5.1
Maize,Monsoon,Gazipur,51428.0,46658,1472.5,4252341.64,10371.28,0.9072489694329937
Maize,Monsoon,Barisal,35267.0,88264,1507.7,1462161.3900000001,3169.42,2.502736269033374
Maize,Winter,Tongi,10133.0,20579,965.7,595339.52,850.54,2.0308891739859862
Maize,Summer,Barisal,41172.0,179065,1286.5,4897133.44,7586.76,4.349193626736617
Maize,Winter,Jamalpur,209.0,268,2039.340909,-1964988.3199999998,-5931.030000000001,1.2822966507177034
Maize,Winter,Jessore,203463.0,1609315,87.60000000000002,27714774.48,58142.78999999999,7.909619930896526
Maize,Monsoon,Rangamati,321189.0,532620,1230.3,30791287.22,74085.36,1.6582759683550807
Maize,Autumn,Barisal,43701.0,117402,1739.9,5314357.49,8799.27,2.686483146838745
Maize,Summer,Gazipur,2855.0,7452,1435.9,-536919.0,-2000.75,2.6101576182136603
Maize,Winter,Tangail,121000.0,229800,803.4,17246800.0,34510.0,1.8991735537190082
Maize,Winter,Gazipur,278.0,420,1432.4,-959831.78,-2924.94,1.5107913669064748
Maize,Monsoon,Chittagong,1355321.0,4228095,1222.3,231789935.0,498468.77,3.1196262730379
Maize,Monsoon,Bogra,1516103.0,4369819,1246.7,259405851.3,557958.11,2.8822705317514705
Maize,Autumn,Mymensingh,223317.0,464137,1321.4,35222017.4,75160.95,2.078377373867641
Maize,Monsoon,Dhaka,18969.0,13745,1984.6,1274762.48,983.4899999999998,0.7246033001212505
Maize,Monsoon,Faridpur,11769.0,25200,515.6,683437.76,-1940.79,2.1412184552638287
Maize,Summer,Natore,36.0,80,887.4000000000001,-1994565.44,-5988.12,2.2222222222222223
Maize,Autumn,Rangpur,2960.0,10090,1655.0,-707552.0,-2141.6,3.4087837837837838
Maize,Monsoon,Feni,38387.0,67908,2140.0,3593351.12,5203.1900000000005,1.7690363925287207
Maize,Monsoon,Chittagong,578711.0,1165155,660.8,53786570.37,141677.75,2.0133624555261607
Maize,Monsoon,Bogra,1100000.0,3138000,800.7,172701000.0,360000.0,2.8527272727272726
Maize,Winter,Narayanganj,153314.0,1049167,801.9000000000001,22209813.74,44593.62,6.843256323623414
Maize,Summer,Mymensingh,156046.0,461059,1007.0,14319035.82,37571.96,2.9546351716801458
Maize,Summer,Mymensingh,181481.0,623215,1400.2,23209565.4,26036.96,3.4340509474821057
Maize,Winter,Tangail,70900.0,145400,987.2,6502328.0,8889.0,2.0507757404795486
Maize,Monsoon,Dhaka,19772.0,14110,2378.5,2284326.92,1745.2799999999997,0.7136354440623104
Maize,Monsoon,Rajshahi,16898.0,24424,3174.4,1026408.1599999999,548.5799999999999,1.4453781512605042
Maize,Summer,Chittagong,13197.0,23878,803.8,-599402.3899999999,-2436.81,1.8093506099871184
Maize,Monsoon,Chittagong,1210336.0,3788289,1038.5,181712322.6,396410.88,3.1299482127277054
Maize,Winter,Tongi,10133.0,20579,965.7,595339.52,850.54,2.0308891739859862
Maize,Winter,Chittagong,127577.0,386114,756.2,18238611.6,36548.87,3.0265173189524757
Maize,Summer,Mymensingh,151459.0,364449,1132.5,13964149.2,40923.11,2.4062551581616147
Maize,Winter,Mymensingh,191502.0,549109,407.0,14799751.34,37790.52,2.8673799751438627
Maize,Summer,Kushtia,33320.0,55078,577.4,4581766.4,7995.6,1.6530012004801922
Maize,Winter,Mymensingh,239586.0,1098173,897.0999999999999,39135446.72,76063.38,4.583627590927684
Maize,Monsoon,Pabna,3101.0,4104,2148.3,-484892.89,-2255.76,1.3234440503063527
Maize,Monsoon,Dhaka,24068.0,76998,1597.7,2477585.32,3498.3599999999997,3.1991856406847266
Maize,Monsoon,Tangail,571100.0,1545200,1057.2,75184740.0,88376.0,2.705655752057433
Maize,Monsoon,Bogra,1100000.0,3138000,600.7,171701000.0,357000.0,2.8527272727272726
Maize,Summer,Kushtia,66929.0,125558,765.3,9256869.25,20425.15,1.8759879872700922
Maize,Summer,Mymensingh,156046.0,461059,807.0,13319035.82,34571.96,2.9546351716801458
Maize,Autumn,Mymensingh,223317.0,464137,1321.4,35222017.4,75160.95,2.078377373867641
Maize,Monsoon,Kaptai,46281.0,63524,1540.0,3910546.51,4181.82,1.3725718977550183
Maize,Winter,Rangpur,7220.0,17140,996.9000000000001,171084.0,-473.0,2.3739612188365653
Maize,Winter,Tangail,70900.0,145400,987.2,6502328.0,8889.0,2.0507757404795486
Maize,Winter,Rangpur,7000.0,17180,1129.1,105370.0,-690.0,2.454285714285714
Maize,Monsoon,Bogra,1100000.0,3138000,600.7,171701000.0,357000.0,2.8527272727272726
Maize,Monsoon,Rajshahi,18056.0,41242,3670.8,1851222.96,2958.4799999999996,2.284116083296411
Maize,Monsoon,Pabna,2450.0,2420,1564.3,-687110.5,-2461.0,0.9877551020408163
Maize,Whole Year,Rajshahi,18037.0,40764,3284.4,1722865.52,2952.21,2.2600210678050674
Maize,Monsoon,Kaptai,40548.0,55941,2632.8,2838679.16,7137.0,1.3796241491565553
Maize,Whole Year,Rajshahi,18025.0,39655,2248.4,1604432.25,1866.75,2.2
Maize,Winter,Kushtia,7261.0,22734,346.29999999999995,-905041.2,-3749.09,3.130973695083322
Maize,Monsoon,Narayanganj,166195.0,1532106,770.9,25165740.8,60154.1,9.218724991726587
Maize,Winter,Barisal,51093.0,278224,1283.5,6712999.28,13860.689999999999,5.445442624234239
Maize,Monsoon,Kaptai,35637.0,48328,2138.6,2782154.81,6621.99,1.3561186407385581
Maize,Winter,Pabna,2150.0,5217,1852.8000000000002,-1630716.0,-5204.5,2.4265116279069767
Maize,Whole Year,Narayanganj,197782.0,759112,727.9,24258739.22,40512.04,3.8381248040772165
Maize,Monsoon,Pabna,3948.0,5177,1682.2,-404641.6,-1776.12,1.3112968591691996
Maize,Winter,Satkhira,5000.0,9800,1571.8,-169450.0,-1800.0,1.96
Maize,Monsoon,Cox's Bazar,552897.0,2436849,1148.7,78888087.53,146282.19,4.40741946510833
Maize,Autumn,Tangail,21.0,19695,956.0999999999999,-998001.43,-2993.49,937.8571428571429
Maize,Autumn,Tangail,21.0,19695,956.0999999999999,-998001.43,-2993.49,937.8571428571429
Maize,Monsoon,Noakhali,54.0,99,414.6,-992275.84,-2995.14,1.8333333333333333
Maize,Monsoon,Cox's Bazar,552897.0,2436849,748.7,76888087.53,140282.19,4.40741946510833
Maize,Monsoon,Satkhira,63530.0,124580,1096.6,8580324.0,16694.3,1.9609633244136628
Maize,Winter,Chittagong,57797.0,142674,1013.3,4673931.49,12027.22,2.4685364292264302
Maize,Summer,Natore,74.0,147,819.5999999999999,-1991982.8399999999,-5984.46,1.9864864864864864
Maize,Winter,Kushtia,19933.0,22064,264.0,-112942.8899999999,-1016.75,1.1069081422766267
Maize,Monsoon,Tangail,200400.0,400400,1114.8,18799520.0,55116.0,1.998003992015968
Maize,Summer,Gazipur,1585.0,3455,1303.4,-809926.8,-2667.15,2.1798107255520507
Maize,Monsoon,Noakhali,35.0,783,16.399999999999977,-1994716.4,-5988.45,22.37142857142857
Maize,Summer,Kushtia,10385.0,16398,73.89999999999998,-1011659.55,-2780.65,1.5790081848820414
Maize,Monsoon,Kaptai,46281.0,63524,1740.0,4910546.51,7181.82,1.3725718977550183
Maize,Monsoon,Natore,19697.0,41108,1113.947826,2813536.17,4287.89,2.0870183276641114
Maize,Winter,Tangail,57900.0,81100,837.4000000000001,4730942.0,10896.0,1.4006908462867012
Maize,Winter,Rangpur,4850.0,10500,1133.561905,-1187528.0,-4399.5,2.1649484536082473
Maize,Winter,Gazipur,6505.0,17797,1433.8,-132233.0,-1959.2,2.7358954650269025
Maize,Whole Year,Rajshahi,18037.0,40764,3284.4,1722865.52,2952.21,2.2600210678050674
Maize,Whole Year,Rajshahi,18037.0,40764,3284.4,1722865.52,2952.21,2.2600210678050674
Maize,Monsoon,Narsingdi,116000.0,445000,435.9,16777000.0,37600.0,3.836206896551724
Maize,Monsoon,Jamalpur,10810.0,20720,1875.4,296335.19999999995,-729.9000000000001,1.9167437557816835
Maize,Monsoon,Chittagong,1015117.0,2950506,923.3,133416607.80000001,156418.72,2.9065674203072156
Maize,Summer,Mymensingh,175637.0,614084,852.8,21430601.27,35640.14,3.496324806276582
Maize,Summer,Barisal,107731.0,804847,1612.6,15473968.2,31705.85,7.4708950998319885
Maize,Monsoon,Feni,40110.0,57014,2172.5,3096434.3,7428.6,1.4214410371478434
Maize,Monsoon,Brahmanbaria,300150.0,682615,695.4000000000001,38040010.0,42024.0,2.274246210228219
Maize,Winter,Satkhira,5300.0,10500,1559.8,-1187775.0,-4145.0,1.9811320754716981
Maize,Winter,Jamalpur,205.0,427,2110.8,-967628.45,-2932.35,2.0829268292682928
Maize,Monsoon,Rajshahi,16866.0,25247,4041.0,722524.5800000001,1385.1599999999999,1.4969168741847503
Maize,Winter,Rangpur,4850.0,10500,933.561905,-2187528.0,-7399.5,2.1649484536082473
Maize,Monsoon,Rangpur,19720.0,44380,929.0999999999999,1113985.2000000002,507.60000000000036,2.2505070993914806
Maize,Winter,Tangail,65000.0,130500,852.0,6042100.0,10650.0,2.0076923076923077
Maize,Monsoon,Noakhali,34.0,174,157.70000000000005,-2994631.06,-8988.78,5.117647058823529
Maize,Monsoon,Tangail,353200.0,606900,652.0,36265688.0,68172.0,1.718289920724802
Maize,Monsoon,Dhaka,17382.0,12619,1909.9,1486321.2799999998,-1435.62,0.725980899781383
Maize,Monsoon,Noakhali,34.0,174,157.70000000000005,-2994631.06,-8988.78,5.117647058823529
Maize,Autumn,Barisal,34052.0,77279,1486.5,4704391.04,8237.16,2.2694408551626926
Maize,Winter,Satkhira,5020.0,9840,1344.354545,-159049.59999999998,-1343.4,1.9601593625498008
Maize,Monsoon,Jessore,305100.0,791500,527.5,27036367.0,88581.0,2.594231399541134
Maize,Summer,Barisal,37801.0,173394,1117.2,4890151.82,3426.17,4.58702150736753
Maize,Summer,Chittagong,19621.0,67607,1019.0999999999999,1182526.2000000002,867.3500000000004,3.4456449722236377
Maize,Monsoon,Dhaka,19481.0,13981,1327.1,1035529.4199999999,-2688.23,0.717673630717109
Maize,Summer,Chittagong,13197.0,23878,603.8,-1599402.39,-5436.8099999999995,1.8093506099871184
Maize,Autumn,Gazipur,44436.0,111619,944.4000000000001,4996003.84,10885.68,2.511904761904762
Maize,Monsoon,Rajshahi,16900.0,25929,3121.3,672762.0,1056.0,1.534260355029586
Maize,Autumn,Mymensingh,261039.0,926315,724.1,38364681.2,77922.09,3.548569370860293
Maize,Monsoon,Bogra,843065.0,1672641,755.0,85102228.45,216196.9,1.9840000474459265
Maize,Summer,Dinajpur,3090.0,6356,725.4000000000001,-1498802.0,-4918.5,2.056957928802589
Maize,Monsoon,Satkhira,35000.0,52500,1231.8,1435950.0,3100.0,1.5
Maize,Monsoon,Chittagong,502797.0,1391132,866.7,45851190.49,149867.07,2.7667865957831888
Maize,Winter,Barisal,17955.0,91856,1360.1,1568283.2000000002,-1384.05,5.115900863269284
Maize,Summer,Gazipur,2265.0,5048,1130.3,-647067.7,-2614.95,2.2286975717439295
Maize,Autumn,Gazipur,44436.0,111619,1144.4,5996003.84,13885.68,2.511904761904762
Maize,Monsoon,Tangail,353200.0,606900,452.0,35265688.0,65172.0,1.718289920724802
Maize,Summer,Natore,74.0,147,819.5999999999999,-1991982.8399999999,-5984.46,1.9864864864864864
Maize,Monsoon,Noakhali,53.0,95,211.89999999999998,-1994587.1099999999,-5986.219999999999,1.7924528301886793
Maize,Monsoon,Sirajganj,93820.0,69708,1350.0,8581836.6,21393.2,0.7429972287358773
Maize,Summer,Gazipur,2265.0,5048,930.3,-1647067.7,-5614.95,2.2286975717439295
Maize,Winter,Tangail,333739.0,904932,529.5,49543868.16,117820.82,2.711496109235061
Maize,Winter,Rangpur,6600.0,15400,587.5,-1003664.0,-3822.0,2.3333333333333335
Maize,Summer,Kushtia,48817.0,120432,414.5,6384807.92,12062.29,2.4670094434315915
Maize,Monsoon,Jamalpur,5860.0,10903,1778.5,-993486.4,-3831.8,1.860580204778157
Maize,Winter,Mymensingh,187399.0,622294,1047.0,18139059.87,45723.74,3.320690078388892
Maize,Winter,Mymensingh,199600.0,600608,1002.7,19183548.0,47892.0,3.009058116232465
Maize,Monsoon,Rangpur,3540.0,8270,1343.7,-1664868.2,-5115.0,2.3361581920903953
Maize,Summer,Natore,89.0,182,1153.3,-989327.12,-2981.31,2.044943820224719
Maize,Monsoon,Kushtia,907927.0,1473111,474.4,87131193.59,230061.02,1.6224993859638495
Maize,Winter,Kushtia,7261.0,22734,546.3,94958.80000000005,-749.0900000000001,3.130973695083322
Maize,Monsoon,Tangail,771711.0,1051683,1355.8,131549081.4,282533.07,1.3627938438094054
Maize,Monsoon,Dinajpur,321379.0,539081,510.5,48251331.75,109482.65,1.677399581179853
Maize,Monsoon,Brahmanbaria,298467.0,729571,712.5999999999999,27542263.66,65632.08,2.4443941876321333
Maize,Monsoon,Pabna,2240.0,2150,2087.9,-1778284.8,-5462.4,0.9598214285714286
Maize,Winter,Tangail,333739.0,904932,329.5,48543868.16,114820.82,2.711496109235061
Maize,Monsoon,Tangail,258500.0,216000,857.8,24376945.0,64210.0,0.8355899419729207
Maize,Summer,Gazipur,276.0,240,957.0999999999999,-1972731.2,-5919.96,0.8695652173913043
Maize,Summer,Kushtia,87544.0,161869,396.70000000000005,12824073.04,25889.52,1.8490016448871425
Maize,Winter,Gazipur,1344.0,1736,1060.5,-1794032.0,-5529.6,1.2916666666666667
Maize,Monsoon,Narsingdi,130000.0,507000,386.6,17783700.0,32100.0,3.9
Maize,Autumn,Tongi,75712.78,116029,1265.1,8669279.134,13656.8116,1.532488966856058
Maize,Winter,Narayanganj,158323.0,1059526,570.9,22926373.12,54162.74,6.692179910688908
Maize,Monsoon,Tangail,389100.0,829700,787.2,43660872.0,72711.0,2.132356720637368
Maize,Winter,Satkhira,140.0,260,1109.8,-2986142.8,-8966.4,1.8571428571428572
Maize,Monsoon,Pabna,4549.0,5805,1843.5,-342714.99,-1771.77,1.276104638382062
Maize,Winter,Mymensingh,239586.0,1098173,897.0999999999999,39135446.72,76063.38,4.583627590927684
Maize,Summer,Tangail,22300.0,31300,789.0,704253.0,-3648.0,1.4035874439461884
Maize,Monsoon,Jamalpur,5860.0,10903,1978.5,6513.599999999977,-831.8000000000002,1.860580204778157
Maize,Winter,Dinajpur,117169.0,277521,510.5,16956149.25,38009.15,2.3685531155851804
Maize,Summer,Gazipur,1916.0,4497,1516.9,-755307.64,-2578.48,2.3470772442588728
Maize,Monsoon,Pabna,1580.0,1580,2237.5,-844891.4,-2589.2,1.0
Maize,Monsoon,Kushtia,817385.0,1117621,675.5999999999999,78904767.3,190172.4,1.367312832997914
Maize,Autumn,Mymensingh,234466.0,468518,229.20000000000005,36947147.26,50271.84,1.9982342855680568
Maize,Monsoon,Pabna,12485.0,17757,1452.8000000000002,-1855576.4,-7380.55,1.4222667200640768
Maize,Summer,Mymensingh,184273.0,719263,674.0,28098549.43,57810.09,3.9032468131522253
Maize,Monsoon,Kaptai,38577.0,52511,1928.5,2939869.01,7030.02,1.361199678564948
Maize,Monsoon,Kaptai,34504.0,50025,1874.9,1283745.6800000002,4696.24,1.4498319035474148
Maize,Monsoon,Dinajpur,424000.0,583100,821.6,55561600.0,64840.0,1.3752358490566037
Maize,Winter,Narayanganj,153314.0,1049167,601.9000000000001,21209813.74,41593.62,6.843256323623414
Maize,Monsoon,Kaptai,51000.0,78030,2792.9,7272200.0,14850.0,1.53
Maize,Monsoon,Barisal,33288.0,86409,1156.6,1399703.44,2654.879999999999,2.5958002883922133
Maize,Monsoon,Rangpur,19160.0,41020,996.9000000000001,2107752.0,3706.0,2.140918580375783
Maize,Winter,Pabna,1412.0,2076,1734.4,-2777031.08,-8534.04,1.4702549575070822
Maize,Monsoon,Faridpur,13777.0,37000,43.80000000000001,-162148.19999999995,-3795.68,2.6856354794222255
Maize,Winter,Satkhira,1600.0,2880,1168.6,-1808128.0,-5664.0,1.8
Maize,Whole Year,Feni,9580.0,7605,2604.1,-88271.40000000002,-30.199999999999818,0.7938413361169102
Maize,Summer,Mymensingh,192263.0,926639,669.9000000000001,25780080.87,45911.01,4.819642885006475
Maize,Autumn,Mymensingh,276577.0,778209,869.9000000000001,38962610.73,71675.79,2.8137155294908833
Maize,Monsoon,Kaptai,43630.0,60144,1301.9,4798426.6,1417.1000000000004,1.3785010314004125
Maize,Monsoon,Kaptai,51100.0,79205,2233.3,7776936.0,15907.0,1.55
Maize,Winter,Satkhira,1500.0,2860,1169.0,-2799900.0,-8760.0,1.9066666666666667
Maize,Monsoon,Sirajganj,101587.0,109598,1092.7,11182313.04,18333.27,1.0788585153612176
Maize,Monsoon,Kushtia,817385.0,1117621,675.5999999999999,78904767.3,190172.4,1.367312832997914
Maize,Summer,Gazipur,2071.0,4226,690.4000000000001,-2775627.86,-8565.09,2.0405601158860454
Maize,Monsoon,Narsingdi,154000.0,352000,388.6,14215200.0,41660.0,2.2857142857142856
Maize,Monsoon,Chittagong,1262641.0,2988982,947.2,192499733.3,438924.35,2.3672461135033633
Maize,Monsoon,Brahmanbaria,301282.0,668228,718.1,29769930.66,75333.32,2.2179486328423206
Maize,Winter,Tangail,70200.0,87600,857.8,5891534.0,15252.0,1.2478632478632479
Maize,Winter,Jessore,162802.0,805284,626.0,15114141.96,36072.48,4.946401149863024
Maize,Winter,Jessore,332805.0,2163376,661.9,54751493.6,106825.65,6.50043118342573
Maize,Winter,Natore,125.0,183,1341.3,-987233.75,-2967.5,1.464
Maize,Monsoon,Natore,22123.0,38135,1047.6,2493442.93,4300.59,1.723771640374271
Maize,Monsoon,Rangamati,330208.0,525800,589.5,30416519.36,79854.08,1.5923296831088283
Maize,Monsoon,Bogra,1264000.0,4300000,848.4000000000001,192708000.0,439400.0,3.401898734177215
Maize,Summer,Barisal,25240.0,90290,1607.5,1367016.0,-1961.6,3.577258320126783
Maize,Monsoon,Noakhali,34.0,174,-42.299999999999955,-3994631.06,-11988.78,5.117647058823529
Maize,Monsoon,Tangail,353200.0,606900,852.0,37265688.0,71172.0,1.718289920724802
Maize,Summer,Chittagong,13197.0,23878,403.79999999999995,-2599402.3899999997,-8436.81,1.8093506099871184
Maize,Autumn,Barisal,56185.0,151542,1430.0,6845766.4,15350.3,2.697196760701255
Maize,Monsoon,Barisal,64629.0,190546,1412.9,6001905.86,10572.09,2.9483049405065835
Maize,Monsoon,Feni,36700.0,57050,2438.1,1632566.0,2808.0,1.5544959128065394
Maize,Monsoon,Tangail,789100.0,1159800,675.7,123606781.0,257403.0,1.469775693828412
Maize,Winter,Kushtia,4172.0,5704,875.5999999999999,-587055.44,-1998.72,1.3672099712368169
Maize,Autumn,Gazipur,56216.0,85608,1303.4,5741422.72,8805.36,1.5228404724633555
Maize,Monsoon,Cox's Bazar,552897.0,2436849,748.7,76888087.53,140282.19,4.40741946510833
Maize,Monsoon,Faridpur,17469.0,36000,116.89999999999998,94882.47999999998,-2331.51,2.0607934054611023
Maize,Winter,Jamalpur,339.0,750,2153.0,-956706.31,-2925.42,2.2123893805309733
Maize,Summer,Gazipur,2266.0,5918,1136.9,-1657924.6400000001,-5252.22,2.6116504854368934
